image_path,question,ground_truth,predicted_answer,exact_match,token_match,accuracy,f1_score,wup_score,meteor_score,bart_score,bertscore_precision,bertscore_recall,bertscore_f1
/kaggle/input/blip-dataset/images/images/small/66/665f275b.jpg,What is the mug's material?,stainless,stainless,1.0,1.0,1.0,1.0,1.0,0.5,-2.6066317558288574,0.9999999,0.9999999,0.9999999
/kaggle/input/blip-dataset/images/images/small/66/665f275b.jpg,What adjective appears twice?,travel,happy,0.0,0.0,0.0,0.0,0.2,0.0,-7.837853908538818,0.998694,0.998694,0.998694
/kaggle/input/blip-dataset/images/images/small/81/81c7e727.jpg,What is the main color?,brown,brown,1.0,1.0,1.0,1.0,1.0,0.5,-3.5236427783966064,0.9999999,0.9999999,0.9999999
/kaggle/input/blip-dataset/images/images/small/81/81c7e727.jpg,How many camera holes are there?,two,two,1.0,1.0,1.0,1.0,1.0,0.5,-2.6001012325286865,1.0000001,1.0000001,1.0000001
/kaggle/input/blip-dataset/images/images/small/81/81c7e727.jpg,Is there a logo present?,yes,yes,1.0,1.0,1.0,1.0,1.0,0.5,-2.741478681564331,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/09/09eb9c3e.jpg,What color is the chair?,blue,blue,1.0,1.0,1.0,1.0,1.0,0.5,-4.325790882110596,1.0000002,1.0000002,1.0000002
/kaggle/input/blip-dataset/images/images/small/09/09eb9c3e.jpg,How many legs does the chair have?,four,four,1.0,1.0,1.0,1.0,1.0,0.5,-3.1327078342437744,0.9999999,0.9999999,0.9999999
/kaggle/input/blip-dataset/images/images/small/09/09eb9c3e.jpg,What material is the chair made of?,plastic,plastic,1.0,1.0,1.0,1.0,1.0,0.5,-3.143596649169922,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/72/72a05a7f.jpg,What is the shape of the gemstone?,square,square,1.0,1.0,1.0,1.0,1.0,0.5,-5.159968852996826,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/72/72a05a7f.jpg,What is the ring's color?,silver,white,0.0,0.0,0.0,0.0,0.2,0.0,-7.309851169586182,0.973888,0.973888,0.973888
/kaggle/input/blip-dataset/images/images/small/72/72a05a7f.jpg,How many stones are visible?,one,one,1.0,1.0,1.0,1.0,1.0,0.5,-4.2213358879089355,0.9999999,0.9999999,0.9999999
/kaggle/input/blip-dataset/images/images/small/c7/c775a3fe.jpg,What color are the boots?,navy,blue,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,-6.868165969848633,0.9522221,0.9522221,0.9522221
/kaggle/input/blip-dataset/images/images/small/c7/c775a3fe.jpg,What is the material of the boot?,rubber,rubber,1.0,1.0,1.0,1.0,1.0,0.5,-2.9010379314422607,1.0000001,1.0000001,1.0000001
/kaggle/input/blip-dataset/images/images/small/c7/c775a3fe.jpg,How many handles are present?,two,two,1.0,1.0,1.0,1.0,1.0,0.5,-2.6001012325286865,1.0000001,1.0000001,1.0000001
/kaggle/input/blip-dataset/images/images/small/a9/a9ec74de.jpg,What color is the furniture?,cherry,brown,0.0,0.0,0.0,0.0,0.8235294117647058,0.0,-6.268870830535889,0.99790347,0.99790347,0.99790347
/kaggle/input/blip-dataset/images/images/small/a9/a9ec74de.jpg,Are there doors present?,yes,yes,1.0,1.0,1.0,1.0,1.0,0.5,-2.741478681564331,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/a9/a9ec74de.jpg,What shape is the cutout?,oval,oval,1.0,1.0,1.0,1.0,1.0,0.5,-6.077657699584961,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/17/17fcc85f.jpg,What color are the shoes?,black,black,1.0,1.0,1.0,1.0,1.0,0.5,-3.8162429332733154,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/17/17fcc85f.jpg,What is the shoe's material?,leather,leather,1.0,1.0,1.0,1.0,1.0,0.5,-3.379058837890625,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/17/17fcc85f.jpg,How are the shoes fastened?,laces,laces,1.0,1.0,1.0,1.0,1.0,0.5,-3.310039758682251,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/e9/e9079af6.jpg,What shape are the patterns?,triangles,triangles,1.0,1.0,1.0,1.0,1.0,0.5,-2.9169983863830566,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/e9/e9079af6.jpg,What color is the largest triangle?,turquoise,pink,0.0,0.0,0.0,0.0,0.8235294117647058,0.0,-4.404189109802246,0.8490439,0.72524244,0.78227526
/kaggle/input/blip-dataset/images/images/small/e9/e9079af6.jpg,Is the camera cutout rectangular?,yes,yes,1.0,1.0,1.0,1.0,1.0,0.5,-2.741478681564331,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/50/50f4a9e7.jpg,What is the ring's primary color?,silver,silver,1.0,1.0,1.0,1.0,1.0,0.5,-3.830038070678711,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/50/50f4a9e7.jpg,What is the shape of the stones?,round,round,1.0,1.0,1.0,1.0,1.0,0.5,-4.071728229522705,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/50/50f4a9e7.jpg,What gemstone is along the ring's center?,black,black,1.0,1.0,1.0,1.0,1.0,0.5,-3.8162429332733154,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/18/18b00a2e.jpg,What is the bag's primary color?,black,black,1.0,1.0,1.0,1.0,1.0,0.5,-3.8162429332733154,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/18/18b00a2e.jpg,Is the bag a purse or a backpack?,purse,purse,1.0,1.0,1.0,1.0,1.0,0.5,-3.1084280014038086,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/18/18b00a2e.jpg,What pattern is on the strap?,geo,geometric,0.0,0.0,0.0,0.0,0.0,0.0,-5.810805320739746,0.9979155,0.9979155,0.9979155
/kaggle/input/blip-dataset/images/images/small/18/18b00a2e.jpg,What is the type of the bag?,handbag,shoulder,0.0,0.0,0.0,0.0,0.625,0.0,-6.731830596923828,0.8949213,0.80456626,0.8473419
/kaggle/input/blip-dataset/images/images/small/18/18b00a2e.jpg,What is the strap adorned with?,studs,beads,0.0,0.0,0.0,0.0,0.8,0.0,-6.395068645477295,0.9695932,0.9847803,0.97712773
/kaggle/input/blip-dataset/images/images/small/60/609e3ece.jpg,What is the sheet's color?,green,blue,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,-7.043842792510986,0.9870459,0.9870459,0.9870459
/kaggle/input/blip-dataset/images/images/small/60/609e3ece.jpg,Is the sheet folded?,yes,yes,1.0,1.0,1.0,1.0,1.0,0.5,-2.741478681564331,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/60/609e3ece.jpg,What is on the sheet?,nothing,ruffle,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,-8.498157501220703,0.82522094,0.90492725,0.8632381
/kaggle/input/blip-dataset/images/images/small/45/4542c884.jpg,What color is the multi-tool?,black,black,1.0,1.0,1.0,1.0,1.0,0.5,-3.8162429332733154,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/45/4542c884.jpg,Is the knife fully extended?,no,no,1.0,1.0,1.0,1.0,1.0,0.5,-5.348097324371338,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/45/4542c884.jpg,How many blades are protruding?,six,four,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,-5.885792255401611,0.9998314,0.9998314,0.9998314
/kaggle/input/blip-dataset/images/images/small/84/8497b5b3.jpg,What color is the table?,wenge,black,0.0,0.0,0.0,0.0,0.0,0.0,-8.428109169006348,0.9235171,0.8050179,0.86020565
/kaggle/input/blip-dataset/images/images/small/84/8497b5b3.jpg,How many drawers are visible?,one,two,0.0,0.0,0.0,0.0,0.875,0.0,-5.335328578948975,0.9998192,0.9998192,0.9998192
/kaggle/input/blip-dataset/images/images/small/84/8497b5b3.jpg,What is on top of the table?,books,books,1.0,1.0,1.0,1.0,1.0,0.5,-3.7102527618408203,1.0000001,1.0000001,1.0000001
/kaggle/input/blip-dataset/images/images/small/16/1625ab0f.jpg,What shape is on the phone case's bottom?,chevron,diamond,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,-5.133322715759277,0.906364,0.73945653,0.814447
/kaggle/input/blip-dataset/images/images/small/16/1625ab0f.jpg,What color is the stripe above the green stripe?,blue,brown,0.0,0.0,0.0,0.0,0.875,0.0,-5.9095330238342285,0.955196,0.955196,0.9551961
/kaggle/input/blip-dataset/images/images/small/16/1625ab0f.jpg,What material is simulated?,fabric,denim,0.0,0.0,0.0,0.0,0.9230769230769231,0.0,-6.1178460121154785,0.999511,0.999511,0.999511
/kaggle/input/blip-dataset/images/images/small/1c/1c79535e.jpg,What shape is the gem?,round,round,1.0,1.0,1.0,1.0,1.0,0.5,-4.071728229522705,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/1c/1c79535e.jpg,What color is the chain?,gold,gold,1.0,1.0,1.0,1.0,1.0,0.5,-3.8824729919433594,0.9999999,0.9999999,0.9999999
/kaggle/input/blip-dataset/images/images/small/1c/1c79535e.jpg,How many prongs are visible?,four,four,1.0,1.0,1.0,1.0,1.0,0.5,-3.1327078342437744,0.9999999,0.9999999,0.9999999
/kaggle/input/blip-dataset/images/images/small/64/64927c85.jpg,What letter is printed?,k,k,1.0,1.0,1.0,1.0,1.0,0.5,-5.253506183624268,0.9999999,0.9999999,0.9999999
/kaggle/input/blip-dataset/images/images/small/64/64927c85.jpg,What color are edges?,black,black,1.0,1.0,1.0,1.0,1.0,0.5,-3.8162429332733154,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/64/64927c85.jpg,What material is represented?,denim,denim,1.0,1.0,1.0,1.0,1.0,0.5,-3.525778293609619,1.0000001,1.0000001,1.0000001
/kaggle/input/blip-dataset/images/images/small/45/45587e6d.jpg,What word is printed?,love,love,1.0,1.0,1.0,1.0,1.0,0.5,-4.534741401672363,1.0000001,1.0000001,1.0000001
/kaggle/input/blip-dataset/images/images/small/45/45587e6d.jpg,What shape is the charm?,circle,peace,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,-6.202923774719238,0.9922909,0.9922909,0.9922909
/kaggle/input/blip-dataset/images/images/small/45/45587e6d.jpg,What color is the stone?,green,green,1.0,1.0,1.0,1.0,1.0,0.5,-3.968843460083008,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/49/4960455b.jpg,What color is the lever?,black,black,1.0,1.0,1.0,1.0,1.0,0.5,-3.8162429332733154,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/49/4960455b.jpg,What shape is the backplate?,round,rectangular,0.0,0.0,0.0,0.0,0.25,0.0,-6.7592692375183105,0.99956733,0.99956733,0.99956733
/kaggle/input/blip-dataset/images/images/small/49/4960455b.jpg,Is there a lock visible?,yes,yes,1.0,1.0,1.0,1.0,1.0,0.5,-2.741478681564331,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/07/07ef7bc7.jpg,What shape are the earrings?,round,round,1.0,1.0,1.0,1.0,1.0,0.5,-4.071728229522705,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/07/07ef7bc7.jpg,What is the color of the stone?,pink,pink,1.0,1.0,1.0,1.0,1.0,0.5,-5.918789386749268,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/07/07ef7bc7.jpg,What type of clasp is shown?,leverback,silver,0.0,0.0,0.0,0.0,0.0,0.0,-7.897880554199219,0.90957415,0.823563,0.86443436
/kaggle/input/blip-dataset/images/images/small/07/07ef7bc7.jpg,What is the earring's material?,metal,metal,1.0,1.0,1.0,1.0,1.0,0.5,-4.928848743438721,1.0000001,1.0000001,1.0000001
/kaggle/input/blip-dataset/images/images/small/07/07ef7bc7.jpg,How many earrings are there?,two,two,1.0,1.0,1.0,1.0,1.0,0.5,-2.6001012325286865,1.0000001,1.0000001,1.0000001
/kaggle/input/blip-dataset/images/images/small/76/76ba6a43.jpg,What shape are the stones?,round,round,1.0,1.0,1.0,1.0,1.0,0.5,-4.071728229522705,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/76/76ba6a43.jpg,What kind of closure?,leverback,hook,0.0,0.0,0.0,0.0,0.0,0.0,-8.119868278503418,0.91897506,0.82593155,0.8699726
/kaggle/input/blip-dataset/images/images/small/76/76ba6a43.jpg,What is the gemstone color?,blue,blue,1.0,1.0,1.0,1.0,1.0,0.5,-4.325790882110596,1.0000002,1.0000002,1.0000002
/kaggle/input/blip-dataset/images/images/small/3e/3e6b22f3.jpg,What color is the case?,black,black,1.0,1.0,1.0,1.0,1.0,0.5,-3.8162429332733154,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/3e/3e6b22f3.jpg,What shape is depicted?,heart,heart,1.0,1.0,1.0,1.0,1.0,0.5,-3.8484737873077393,1.0000001,1.0000001,1.0000001
/kaggle/input/blip-dataset/images/images/small/3e/3e6b22f3.jpg,How many hands?,two,two,1.0,1.0,1.0,1.0,1.0,0.5,-2.6001012325286865,1.0000001,1.0000001,1.0000001
/kaggle/input/blip-dataset/images/images/small/f4/f43068eb.jpg,What color is the body?,white,white,1.0,1.0,1.0,1.0,1.0,0.5,-3.35094952583313,0.9999999,0.9999999,0.9999999
/kaggle/input/blip-dataset/images/images/small/f4/f43068eb.jpg,What material are the jars?,stainless,glass,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,-5.587855339050293,0.9981587,0.9981587,0.9981587
/kaggle/input/blip-dataset/images/images/small/f4/f43068eb.jpg,What is beside the juicer?,spoon,blender,0.0,0.0,0.0,0.0,0.631578947368421,0.0,-5.852939605712891,0.9990605,0.9990605,0.9990605
/kaggle/input/blip-dataset/images/images/small/d8/d81be01d.jpg,What color is the handle's grip?,yellow,yellow,1.0,1.0,1.0,1.0,1.0,0.5,-3.3291327953338623,0.9999999,0.9999999,0.9999999
/kaggle/input/blip-dataset/images/images/small/d8/d81be01d.jpg,What object is displayed?,handle,shovel,0.0,0.0,0.0,0.0,0.4,0.0,-7.21244478225708,0.9995163,0.9995163,0.9995163
/kaggle/input/blip-dataset/images/images/small/d8/d81be01d.jpg,What material is the shaft?,metal,metal,1.0,1.0,1.0,1.0,1.0,0.5,-4.928848743438721,1.0000001,1.0000001,1.0000001
/kaggle/input/blip-dataset/images/images/small/ef/ef9286da.jpg,What is the phone's brand?,oneplus,samsung,0.0,0.0,0.0,0.0,0.0,0.0,-5.203520774841309,0.8463682,0.8259978,0.836059
/kaggle/input/blip-dataset/images/images/small/ef/ef9286da.jpg,What color is the protector?,blue,purple,0.0,0.0,0.0,0.0,0.875,0.0,-5.9681077003479,0.9608059,0.9608059,0.9608059
/kaggle/input/blip-dataset/images/images/small/ef/ef9286da.jpg,Is the screen lit?,yes,yes,1.0,1.0,1.0,1.0,1.0,0.5,-2.741478681564331,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/b9/b940272b.jpg,What pattern is visible?,plaid,plaid,1.0,1.0,1.0,1.0,1.0,0.5,-3.2102549076080322,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/b9/b940272b.jpg,What color are the darker squares?,indigo,blue,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,-6.512962818145752,0.90837044,0.77801895,0.8381568
/kaggle/input/blip-dataset/images/images/small/b9/b940272b.jpg,What is the material texture?,woven,woven,1.0,1.0,1.0,1.0,1.0,0.5,-2.181810140609741,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/a7/a7dbd1a9.jpg,What shape are the earrings?,cushion,square,0.0,0.0,0.0,0.0,0.7692307692307693,0.0,-6.719322204589844,0.9988297,0.9988297,0.9988297
/kaggle/input/blip-dataset/images/images/small/a7/a7dbd1a9.jpg,What color are the stones?,white,white,1.0,1.0,1.0,1.0,1.0,0.5,-3.35094952583313,0.9999999,0.9999999,0.9999999
/kaggle/input/blip-dataset/images/images/small/a7/a7dbd1a9.jpg,What are the earrings composed of?,metal,crystal,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,-7.9110260009765625,0.9988532,0.9988532,0.9988532
/kaggle/input/blip-dataset/images/images/small/27/272b75e2.jpg,What color is the suitcase?,black,black,1.0,1.0,1.0,1.0,1.0,0.5,-3.8162429332733154,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/27/272b75e2.jpg,What kind of handle does the suitcase have?,telescopic,metal,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,-5.791209697723389,0.9166321,0.7758295,0.8403738
/kaggle/input/blip-dataset/images/images/small/27/272b75e2.jpg,How many wheels are visible?,four,four,1.0,1.0,1.0,1.0,1.0,0.5,-3.1327078342437744,0.9999999,0.9999999,0.9999999
/kaggle/input/blip-dataset/images/images/small/fe/fe06bc06.jpg,What color are the dividers?,brown,blue,0.0,0.0,0.0,0.0,0.875,0.0,-6.3938727378845215,0.955196,0.955196,0.9551961
/kaggle/input/blip-dataset/images/images/small/fe/fe06bc06.jpg,What is the folder's main color?,blue,blue,1.0,1.0,1.0,1.0,1.0,0.5,-4.325790882110596,1.0000002,1.0000002,1.0000002
/kaggle/input/blip-dataset/images/images/small/fe/fe06bc06.jpg,What is the folder's type?,file,stack,0.0,0.0,0.0,0.0,0.631578947368421,0.0,-7.491870403289795,0.91036075,0.91036075,0.91036075
/kaggle/input/blip-dataset/images/images/small/21/212118c5.jpg,What color are the curtains?,taupe,beige,0.0,0.0,0.0,0.0,0.8421052631578947,0.0,-4.956110954284668,0.85738295,0.7670951,0.80972993
/kaggle/input/blip-dataset/images/images/small/21/212118c5.jpg,What shape is the window?,rectangle,rectangle,1.0,1.0,1.0,1.0,1.0,0.5,-3.2299001216888428,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/21/212118c5.jpg,Is artwork visible?,yes,yes,1.0,1.0,1.0,1.0,1.0,0.5,-2.741478681564331,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/21/212118c5.jpg,What is holding up the curtains?,rod,rod,1.0,1.0,1.0,1.0,1.0,0.5,-4.25996732711792,1.0000001,1.0000001,1.0000001
/kaggle/input/blip-dataset/images/images/small/21/212118c5.jpg,What direction is the chair facing?,forward,left,0.0,0.0,0.0,0.0,0.2,0.0,-7.081382751464844,0.959396,0.959396,0.959396
/kaggle/input/blip-dataset/images/images/small/27/270fd27c.jpg,What color is the suitcase?,purple,purple,1.0,1.0,1.0,1.0,1.0,0.5,-3.2247114181518555,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/27/270fd27c.jpg,What shape are the wheels?,round,round,1.0,1.0,1.0,1.0,1.0,0.5,-4.071728229522705,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/27/270fd27c.jpg,How many zippers are visible?,two,three,0.0,0.0,0.0,0.0,0.9,0.0,-5.101473331451416,0.99983287,0.99983287,0.99983287
/kaggle/input/blip-dataset/images/images/small/27/270fd27c.jpg,Is the handle extended?,yes,yes,1.0,1.0,1.0,1.0,1.0,0.5,-2.741478681564331,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/27/270fd27c.jpg,What material is the handle?,metal,metal,1.0,1.0,1.0,1.0,1.0,0.5,-4.928848743438721,1.0000001,1.0000001,1.0000001
/kaggle/input/blip-dataset/images/images/small/4f/4f23f90f.jpg,What shape is the bulb?,round,round,1.0,1.0,1.0,1.0,1.0,0.5,-4.071728229522705,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/4f/4f23f90f.jpg,What brand is visible?,amazonbasics,amazonbasics,1.0,1.0,1.0,1.0,0.0,0.5,-3.912484645843506,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/4f/4f23f90f.jpg,What color is the lightbulb?,white,white,1.0,1.0,1.0,1.0,1.0,0.5,-3.35094952583313,0.9999999,0.9999999,0.9999999
/kaggle/input/blip-dataset/images/images/small/09/09d6c3f9.jpg,What color dominates the top?,yellow,yellow,1.0,1.0,1.0,1.0,1.0,0.5,-3.3291327953338623,0.9999999,0.9999999,0.9999999
/kaggle/input/blip-dataset/images/images/small/09/09d6c3f9.jpg,What shape is the camera?,circle,round,0.0,0.0,0.0,0.0,1.0,0.0,-4.9639434814453125,0.9993651,0.9993651,0.9993651
/kaggle/input/blip-dataset/images/images/small/09/09d6c3f9.jpg,What primary color is present?,red,yellow,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,-5.65094518661499,0.9884891,0.9884891,0.9884891
/kaggle/input/blip-dataset/images/images/small/47/47aaf55c.jpg,What color is the frame?,black,black,1.0,1.0,1.0,1.0,1.0,0.5,-3.8162429332733154,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/47/47aaf55c.jpg,What numbers are Roman?,numerals,roman,0.0,0.0,0.0,0.0,0.5882352941176471,0.0,-6.801866054534912,0.82301146,0.8398642,0.8313524
/kaggle/input/blip-dataset/images/images/small/47/47aaf55c.jpg,What is the object?,clock,clock,1.0,1.0,1.0,1.0,1.0,0.5,-4.6594977378845215,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/81/8189cfbf.jpg,What shape are the earrings?,round,oval,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,-7.621143817901611,0.9995721,0.9995721,0.9995721
/kaggle/input/blip-dataset/images/images/small/81/8189cfbf.jpg,What is the color of the main stone?,blue,blue,1.0,1.0,1.0,1.0,1.0,0.5,-4.325790882110596,1.0000002,1.0000002,1.0000002
/kaggle/input/blip-dataset/images/images/small/81/8189cfbf.jpg,How many earrings are shown?,two,two,1.0,1.0,1.0,1.0,1.0,0.5,-2.6001012325286865,1.0000001,1.0000001,1.0000001
/kaggle/input/blip-dataset/images/images/small/bf/bfe13ba6.jpg,What color are the suitcases?,orange,orange,1.0,1.0,1.0,1.0,1.0,0.5,-3.443293333053589,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/bf/bfe13ba6.jpg,How many suitcases are visible?,two,two,1.0,1.0,1.0,1.0,1.0,0.5,-2.6001012325286865,1.0000001,1.0000001,1.0000001
/kaggle/input/blip-dataset/images/images/small/bf/bfe13ba6.jpg,What are the suitcases sitting on?,floor,wheels,0.0,0.0,0.0,0.0,0.625,0.0,-5.941051959991455,0.9989037,0.9989037,0.9989037
/kaggle/input/blip-dataset/images/images/small/28/288fac97.jpg,What is the case's background color?,black,black,1.0,1.0,1.0,1.0,1.0,0.5,-3.8162429332733154,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/28/288fac97.jpg,What color is the text?,pink,pink,1.0,1.0,1.0,1.0,1.0,0.5,-5.918789386749268,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/28/288fac97.jpg,How many words are printed?,three,two,0.0,0.0,0.0,0.0,0.9,0.0,-5.641699314117432,0.99983287,0.99983287,0.99983287
/kaggle/input/blip-dataset/images/images/small/ef/efbba760.jpg,What is the object's pattern?,waffle,diamond,0.0,0.0,0.0,0.0,0.5,0.0,-7.563164710998535,0.8965966,0.811414,0.85188115
/kaggle/input/blip-dataset/images/images/small/ef/efbba760.jpg,What is the product's color?,black,black,1.0,1.0,1.0,1.0,1.0,0.5,-3.8162429332733154,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/ef/efbba760.jpg,What material are these?,metal,metal,1.0,1.0,1.0,1.0,1.0,0.5,-4.928848743438721,1.0000001,1.0000001,1.0000001
/kaggle/input/blip-dataset/images/images/small/77/77cee506.jpg,What color is the clock's frame?,black,black,1.0,1.0,1.0,1.0,1.0,0.5,-3.8162429332733154,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/77/77cee506.jpg,What season is spelled out?,autumn,autumn,1.0,1.0,1.0,1.0,1.0,0.5,-2.98854398727417,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/77/77cee506.jpg,What number is below autumn?,six,six,1.0,1.0,1.0,1.0,1.0,0.5,-3.6002633571624756,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/df/df61618b.jpg,What is the crown's color?,gold,gold,1.0,1.0,1.0,1.0,1.0,0.5,-3.8824729919433594,0.9999999,0.9999999,0.9999999
/kaggle/input/blip-dataset/images/images/small/df/df61618b.jpg,What is the case's background color?,teal,blue,0.0,0.0,0.0,0.0,0.8235294117647058,0.0,-6.664331436157227,0.9219681,0.8121068,0.8635574
/kaggle/input/blip-dataset/images/images/small/df/df61618b.jpg,What word is below the crown?,prince,princess,0.0,0.0,0.0,0.0,0.9,0.0,-5.780467987060547,0.99967545,0.99967545,0.99967545
/kaggle/input/blip-dataset/images/images/small/53/53ea334a.jpg,What color is the case?,black,black,1.0,1.0,1.0,1.0,1.0,0.5,-3.8162429332733154,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/53/53ea334a.jpg,What is the design?,cactus,cactus,1.0,1.0,1.0,1.0,1.0,0.5,-3.7145204544067383,0.9999999,0.9999999,0.9999999
/kaggle/input/blip-dataset/images/images/small/53/53ea334a.jpg,Is it hard?,yes,yes,1.0,1.0,1.0,1.0,1.0,0.5,-2.741478681564331,0.99999994,0.99999994,0.99999994
/kaggle/input/blip-dataset/images/images/small/a1/a1a1aada.jpg,What is the shoe's color?,white,white,1.0,1.0,1.0,1.0,1.0,0.5,-3.35094952583313,0.9999999,0.9999999,0.9999999
/kaggle/input/blip-dataset/images/images/small/a1/a1a1aada.jpg,How many laces are visible?,two,five,0.0,0.0,0.0,0.0,0.875,0.0,-6.060609340667725,0.9997292,0.9997292,0.9997292
/kaggle/input/blip-dataset/images/images/small/a1/a1a1aada.jpg,What material is the upper?,polyester,knit,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,-6.787247657775879,0.89429426,0.76336277,0.82365763
/kaggle/input/blip-dataset/images/images/small/ca/ca25da9d.jpg,What pattern is on the scarf?,houndstooth,checkered,0.0,0.0,0.0,0.0,0.0,0.0,-5.986266613006592,0.7625365,0.7548409,0.75866926
/kaggle/input/blip-dataset/images/images/small/ca/ca25da9d.jpg,What is the scarf's material?,cashmere,cotton,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,-6.030879020690918,0.8538606,0.78099173,0.81580216
/kaggle/input/blip-dataset/images/images/small/ca/ca25da9d.jpg,What is the item's type?,accessory,scarf,0.0,0.0,0.0,0.0,0.8421052631578947,0.0,-7.120457172393799,0.99949384,0.99949384,0.99949384
/kaggle/input/blip-dataset/images/images/small/ee/ee288f45.jpg,What is the heel's material?,wood,suede,0.0,0.0,0.0,0.0,0.631578947368421,0.0,-7.536256313323975,0.8428025,0.946057,0.8914498
/kaggle/input/blip-dataset/images/images/small/ee/ee288f45.jpg,What is the boot's toe type?,pointed,pointed,1.0,1.0,1.0,1.0,1.0,0.5,-2.648959159851074,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/ee/ee288f45.jpg,What is the boot's primary color?,sand,tan,0.0,0.0,0.0,0.0,0.375,0.0,-7.673598766326904,0.99791425,0.99791425,0.99791425
/kaggle/input/blip-dataset/images/images/small/ef/ef1737c8.jpg,What color are the laces?,gray,gray,1.0,1.0,1.0,1.0,1.0,0.5,-3.7175045013427734,0.9999999,0.9999999,0.9999999
/kaggle/input/blip-dataset/images/images/small/ef/ef1737c8.jpg,What is the shoe's primary color?,black,black,1.0,1.0,1.0,1.0,1.0,0.5,-3.8162429332733154,1.0,1.0,1.0
/kaggle/input/blip-dataset/images/images/small/ef/ef1737c8.jpg,What color is the sole?,white,white,1.0,1.0,1.0,1.0,1.0,0.5,-3.35094952583313,0.9999999,0.9999999,0.9999999
